,NAME,ADDRESS,CITY,COUNTY,LON,LAT,geometry
95862,千岛湖红叶湾,千岛湖镇淳开线附近,杭州市,淳安县,118.963577,29.629873,POINT (118.963577 29.629873)
95864,奎文塔,狮城路附近,杭州市,淳安县,118.674515,29.473322,POINT (118.674515 29.473322)
95868,墨斗苑,狮城路附近,杭州市,淳安县,118.661873,29.479666,POINT (118.661873 29.479666)
95872,富溪石林景区,富溪,杭州市,淳安县,119.087433,29.469837,POINT (119.087433 29.469837)
95873,宋家湾,千岛湖镇,杭州市,淳安县,119.043526,29.602011,POINT (119.043526 29.602011)
95876,千岛湖巨网捕鱼实景秀,千岛湖镇千岛湖风景区,杭州市,淳安县,119.014626,29.594023,POINT (119.014626 29.594023)
95880,千岛湖游船码头,千岛湖中心湖区,杭州市,淳安县,119.007896,29.590858,POINT (119.007896 29.590858)
95883,千岛湖中心湖区,梦姑路,杭州市,淳安县,119.005928,29.596546,POINT (119.005928 29.596546)
95884,密山岛,千岛湖镇千岛湖东,杭州市,淳安县,119.154236,29.519117,POINT (119.154236 29.519117)
95885,淳安县风山书院,金峰乡茶园山,杭州市,淳安县,118.96241,29.666161,POINT (118.96241 29.666161)
95889,千岛湖漂流,千岛湖,杭州市,淳安县,119.008057,29.373621,POINT (119.008057 29.373621)
95899,系园,排岭南路32号月光岛,杭州市,淳安县,119.003914,29.614098,POINT (119.003914 29.614098)
95900,廉政大讲堂,千岛湖镇千岛湖风景区千岛湖中心湖区龙山岛,杭州市,淳安县,118.980263,29.606108,POINT (118.980263 29.606108)
95901,赏心,千岛湖中心湖区渔乐岛,杭州市,淳安县,118.94397,29.575659,POINT (118.94397 29.575659)
95902,飞禽园,千岛湖镇千岛湖风景区千岛湖东南湖区鸟岛内,杭州市,淳安县,119.149574,29.534729,POINT (119.149574 29.534729)
95904,南宋采石遗址,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.142845,29.529676,POINT (119.142845 29.529676)
95905,清我楼,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143761,29.532349,POINT (119.143761 29.532349)
95907,黄龙瀑,千岛湖风景区,杭州市,淳安县,118.977173,29.60363,POINT (118.977173 29.60363)
95908,不染池,千岛湖风景区,杭州市,淳安县,118.982758,29.605463,POINT (118.982758 29.605463)
95909,三元宰相牌坊,排岭南路32号月光岛梦园,杭州市,淳安县,119.00209,29.610973,POINT (119.00209 29.610973)
95910,渔乐岛观景平台,千岛湖中心湖区渔乐岛,杭州市,淳安县,118.944061,29.575283,POINT (118.944061 29.575283)
95911,奇石馆,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.1437,29.53088,POINT (119.1437 29.53088)
95912,新安画院,千岛湖中心湖区龙山岛,杭州市,淳安县,118.975563,29.605253,POINT (118.975563 29.605253)
95913,天字二号塘,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143906,29.532057,POINT (119.143906 29.532057)
95914,百岁桥,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.144112,29.531818,POINT (119.144112 29.531818)
95915,观松台,千岛湖镇千岛湖风景区千岛湖中心湖区梅峰,杭州市,淳安县,118.921303,29.586557,POINT (118.921303 29.586557)
95916,情园,千岛湖风景区,杭州市,淳安县,119.008263,29.615364,POINT (119.008263 29.615364)
95918,鸬鹚捕鱼,千岛湖镇千岛湖风景区千岛湖东南湖区鸟岛内,杭州市,淳安县,119.147301,29.532154,POINT (119.147301 29.532154)
95919,鸟岛-观景台,千岛湖风景区黄山尖岛(近千岛湖),杭州市,淳安县,119.15049,29.534847,POINT (119.15049 29.534847)
95920,平安巨锁,排岭南路32号月光岛,杭州市,淳安县,119.008507,29.615149,POINT (119.008507 29.615149)
95921,玄字一号塘,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143242,29.529608,POINT (119.143242 29.529608)
95922,蛟峰塔,排岭南路32号月光岛心园,杭州市,淳安县,119.004311,29.61146,POINT (119.004311 29.61146)
95924,月下老人,排岭南路32号月光岛,杭州市,淳安县,119.004539,29.614283,POINT (119.004539 29.614283)
95925,得元亭,排岭南路32号月光岛梦园,杭州市,淳安县,119.001472,29.610949,POINT (119.001472 29.610949)
95926,生肖八卦坛,千岛湖镇排岭南路32号月光岛内,杭州市,淳安县,119.008842,29.615234,POINT (119.008842 29.615234)
95927,忘筌,千岛湖中心湖区渔乐岛,杭州市,淳安县,118.946014,29.576273,POINT (118.946014 29.576273)
95928,锁林,排岭南路32号月光岛,杭州市,淳安县,119.006844,29.614616,POINT (119.006844 29.614616)
95929,湖风舟,排岭南路32号月光岛系园,杭州市,淳安县,119.002663,29.614332,POINT (119.002663 29.614332)
95931,铁井,千岛湖镇千岛湖风景区千岛湖中心湖区龙山岛,杭州市,淳安县,118.977394,29.606298,POINT (118.977394 29.606298)
95932,梅峰观景台,千岛湖中心湖区梅峰,杭州市,淳安县,118.921051,29.58917,POINT (118.921051 29.58917)
95933,梦园,千岛湖镇排岭南路32号月光岛内,杭州市,淳安县,119.001595,29.611032,POINT (119.001595 29.611032)
95934,鸟岛,千岛湖镇千岛湖风景区千岛湖东南湖区内,杭州市,淳安县,119.145958,29.53331,POINT (119.145958 29.53331)
95935,开心锁岛,排岭南路32号月光岛,杭州市,淳安县,119.007309,29.615149,POINT (119.007309 29.615149)
95936,水天一色,梦姑路千岛湖景区内,杭州市,淳安县,118.984604,29.606064,POINT (118.984604 29.606064)
95939,紫砂坡,千岛湖中心湖区梅峰,杭州市,淳安县,118.921043,29.586567,POINT (118.921043 29.586567)
95941,镇关石,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143005,29.530685,POINT (119.143005 29.530685)
95942,龙亨居,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143501,29.530655,POINT (119.143501 29.530655)
95943,旷怡亭,千岛湖中心湖区渔乐岛,杭州市,淳安县,118.943115,29.574995,POINT (118.943115 29.574995)
95944,徽港寻踪,千岛湖镇千岛湖风景区千岛湖中心湖区龙山岛,杭州市,淳安县,118.975838,29.603806,POINT (118.975838 29.603806)
95945,状元祠,排岭南路32号月光岛梦园,杭州市,淳安县,119.00103,29.610844,POINT (119.00103 29.610844)
95946,心园观景台,排岭南路32号月光岛心园,杭州市,淳安县,119.00425,29.611738,POINT (119.00425 29.611738)
95949,状元桥,排岭南路32号月光岛,杭州市,淳安县,119.003403,29.611288,POINT (119.003403 29.611288)
95950,渔乐岛,千岛湖中心湖区,杭州市,淳安县,118.943954,29.575748,POINT (118.943954 29.575748)
95951,幸运桥,千岛湖风景区,杭州市,淳安县,119.004562,29.614326,POINT (119.004562 29.614326)
95952,淳安县千岛湖风景区,新安大街40号,杭州市,淳安县,119.041458,29.605268,POINT (119.041458 29.605268)
95957,和合,梦姑路千岛湖景区内,杭州市,淳安县,119.009163,29.615263,POINT (119.009163 29.615263)
95958,清官道,梦姑路千岛湖景区内,杭州市,淳安县,118.984344,29.606007,POINT (118.984344 29.606007)
95959,思贤院,千岛湖风景区,杭州市,淳安县,118.983246,29.605679,POINT (118.983246 29.605679)
95961,舍家为国,千岛湖风景区,杭州市,淳安县,119.013283,29.594196,POINT (119.013283 29.594196)
95963,涌泉亭,千岛湖风景区,杭州市,淳安县,119.013664,29.593107,POINT (119.013664 29.593107)
95964,去思碑,千岛湖风景区,杭州市,淳安县,118.983429,29.605797,POINT (118.983429 29.605797)
95966,功垂金石,千岛湖风景区,杭州市,淳安县,119.013283,29.594196,POINT (119.013283 29.594196)
95967,月光长廊,千岛湖风景区,杭州市,淳安县,119.003761,29.614052,POINT (119.003761 29.614052)
95969,刚峰林,千岛湖风景区,杭州市,淳安县,118.981659,29.605194,POINT (118.981659 29.605194)
95970,睦州风韵,千岛湖风景区,杭州市,淳安县,119.004425,29.61154,POINT (119.004425 29.61154)
95971,清风,梦姑路千岛湖景区内,杭州市,淳安县,118.984444,29.606047,POINT (118.984444 29.606047)
95972,四方亭,梦姑路千岛湖景区内,杭州市,淳安县,118.922012,29.586445,POINT (118.922012 29.586445)
95973,博弈,梦姑路千岛湖景区内,杭州市,淳安县,118.983376,29.605373,POINT (118.983376 29.605373)
95975,人间仙境,千岛湖风景区,杭州市,淳安县,119.013969,29.593901,POINT (119.013969 29.593901)
95976,月日争光,千岛湖风景区,杭州市,淳安县,118.983284,29.605818,POINT (118.983284 29.605818)
95977,三石亭,千岛湖风景区,杭州市,淳安县,118.981102,29.604595,POINT (118.981102 29.604595)
95978,渔乐岛蟒蛇广场,千岛湖风景区,杭州市,淳安县,118.942436,29.575394,POINT (118.942436 29.575394)
95979,锦山秀水,千岛湖风景区,杭州市,淳安县,119.013969,29.593906,POINT (119.013969 29.593906)
95980,涟漪阁,千岛湖风景区,杭州市,淳安县,119.003822,29.611349,POINT (119.003822 29.611349)
95981,弘仁堂,千岛湖风景区,杭州市,淳安县,118.975563,29.605246,POINT (118.975563 29.605246)
95982,琵琶锁,梦姑路千岛湖景区内,杭州市,淳安县,119.009041,29.615261,POINT (119.009041 29.615261)
95985,集翠,梦姑路千岛湖景区内,杭州市,淳安县,118.921898,29.586117,POINT (118.921898 29.586117)
95986,忘笙,千岛湖中心湖区渔乐岛,杭州市,淳安县,118.946014,29.576193,POINT (118.946014 29.576193)
95991,鱼乐桥,千岛湖风景区,杭州市,淳安县,119.006332,29.61445,POINT (119.006332 29.61445)
95992,文献名邦,千岛湖风景区,杭州市,淳安县,119.013519,29.594246,POINT (119.013519 29.594246)
95993,虹庐,千岛湖风景区,杭州市,淳安县,118.975563,29.605246,POINT (118.975563 29.605246)
95995,英贤辈出,千岛湖风景区,杭州市,淳安县,119.013519,29.594246,POINT (119.013519 29.594246)
95996,思贤堂,千岛湖风景区,杭州市,淳安县,118.975555,29.605259,POINT (118.975555 29.605259)
95997,月光岛,梦姑路千岛湖景区内,杭州市,淳安县,119.009293,29.615513,POINT (119.009293 29.615513)
96002,带香归,千岛湖镇千岛湖风景区千岛湖中心湖区梅峰内,杭州市,淳安县,118.921799,29.587351,POINT (118.921799 29.587351)
96004,月光岛,,杭州市,淳安县,119.006737,29.612799,POINT (119.006737 29.612799)
96005,山神殿,千岛湖镇千岛湖风景区千岛湖东南湖区天池岛内,杭州市,淳安县,119.143593,29.531063,POINT (119.143593 29.531063)
96014,作家楼,排岭北路28号,杭州市,淳安县,119.053146,29.605669,POINT (119.053146 29.605669)
96015,千岛湖森林氧吧,千岛湖镇淡竹王子山,杭州市,淳安县,119.218208,29.58946,POINT (119.218208 29.58946)
96017,章氏宗祠,屏门乡章氏宗祠,杭州市,淳安县,119.02404,29.922726,POINT (119.02404 29.922726)
96019,绿园·十里香廊,距离凤凰岛三公里处,杭州市,淳安县,119.001617,29.582354,POINT (119.001617 29.582354)
96020,三潭岛景区,千岛湖风景区,杭州市,淳安县,118.96843,29.546362,POINT (118.96843 29.546362)
96021,千岛湖石林,石林镇,杭州市,淳安县,119.008049,29.374559,POINT (119.008049 29.374559)
96022,芹川古村,浪川乡西部,杭州市,淳安县,118.6082,29.518717,POINT (118.6082 29.518717)
96024,千岛湖龙山岛,千岛湖镇千岛湖中心湖区,杭州市,淳安县,118.980728,29.604715,POINT (118.980728 29.604715)
96029,龙门漂流,千岛湖左口乡左光线附近,杭州市,淳安县,119.085159,29.746574,POINT (119.085159 29.746574)
96030,宋村白云溪漂流,千岛湖镇宋村乡,杭州市,淳安县,118.878471,29.698635,POINT (118.878471 29.698635)
96031,林海归真森林公园,千岛湖镇富文乡青田村,杭州市,淳安县,119.233681,29.577084,POINT (119.233681 29.577084)
96033,龙潭峡谷漂流,王阜乡龙溪村,杭州市,淳安县,118.91597,29.794703,POINT (118.91597 29.794703)
96036,千岛湖纪事碑,江滨公园,杭州市,淳安县,119.035721,29.604834,POINT (119.035721 29.604834)
96040,黄山尖,千岛湖镇东南湖区珍珠列岛内,杭州市,淳安县,119.106842,29.568502,POINT (119.106842 29.568502)
96042,天池岛,千岛湖镇千岛湖风景区,杭州市,淳安县,119.01577,29.595556,POINT (119.01577 29.595556)
96043,梅峰揽胜,千岛湖中心湖区西端状元半岛上,杭州市,淳安县,118.921234,29.587494,POINT (118.921234 29.587494)
96048,千岛湖金峰峡谷漂流,近郊从千岛湖镇出发沿千威线经千岛湖大桥行驶约8公里到朱峰路口,杭州市,淳安县,118.973373,29.694448,POINT (118.973373 29.694448)
96058,千岛湖梦想1号大型豪华游艇,千岛湖新安大街5-3号,杭州市,淳安县,119.034828,29.604689,POINT (119.034828 29.604689)
96059,千岛湖龙川湾,姜家镇姜方线附近,杭州市,淳安县,118.681198,29.460308,POINT (118.681198 29.460308)
96060,木连遗址,霞叶线附近,杭州市,淳安县,118.497971,29.418823,POINT (118.497971 29.418823)
96062,双面佛,,杭州市,建德市,119.293098,29.31307,POINT (119.293098 29.31307)
96063,清音阁,,杭州市,建德市,119.295471,29.311277,POINT (119.295471 29.311277)
96064,南峰塔,新建路附近,杭州市,建德市,119.50985,29.52911,POINT (119.50985 29.52911)
96066,石林迷宫,,杭州市,建德市,119.083481,29.380285,POINT (119.083481 29.380285)
96067,观音殿,,杭州市,建德市,119.294228,29.315971,POINT (119.294228 29.315971)
96068,灵泉洞,,杭州市,建德市,119.08564,29.381512,POINT (119.08564 29.381512)
96069,葫芦湾瀑布,,杭州市,建德市,119.635574,29.631557,POINT (119.635574 29.631557)
96070,玉华湖,,杭州市,建德市,119.291893,29.315464,POINT (119.291893 29.315464)
96071,清风洞,,杭州市,建德市,119.084869,29.382307,POINT (119.084869 29.382307)
96072,霭云洞,,杭州市,建德市,119.087059,29.385647,POINT (119.087059 29.385647)
96073,罗带湖,,杭州市,建德市,119.286499,29.307741,POINT (119.286499 29.307741)
96077,浙江胜迹第一长联,千岛湖畔情人谷景区,杭州市,建德市,119.235733,29.492161,POINT (119.235733 29.492161)
96079,新叶古村落景区,大慈岩镇新叶村,杭州市,建德市,119.333832,29.328991,POINT (119.333832 29.328991)
96089,七景扬帆,开元路附近,杭州市,建德市,119.492882,29.537252,POINT (119.492882 29.537252)
96116,东岳寺,白章线附近,杭州市,建德市,119.523537,29.432028,POINT (119.523537 29.432028)
96119,寿昌历史文化展示厅,中山路64附近,杭州市,建德市,119.221382,29.358391,POINT (119.221382 29.358391)
96120,里叶十里荷花,大慈岩镇里叶村,杭州市,建德市,119.272728,29.26178,POINT (119.272728 29.26178)
96124,永庆寺,降早线附近,杭州市,建德市,119.502052,29.633265,POINT (119.502052 29.633265)
96128,建德市革命烈士纪念碑,南山路附近,杭州市,建德市,119.27523,29.4669,POINT (119.27523 29.4669)
96131,新安江森林公园,明珠路122号,杭州市,建德市,119.28244,29.495907,POINT (119.28244 29.495907)
96132,富春江国家森林公园(大石坞线),市民路205,杭州市,建德市,119.491158,29.554935,POINT (119.491158 29.554935)
96133,建德人遗址,寿李线,杭州市,建德市,119.038246,29.361284,POINT (119.038246 29.361284)
96134,新安江风景名胜区,建北南路,杭州市,建德市,119.556595,29.596239,POINT (119.556595 29.596239)
96135,胡氏宗祠,白章线附近,杭州市,建德市,119.479935,29.496922,POINT (119.479935 29.496922)
96136,万福寺(大长线),大长线附近,杭州市,建德市,119.081833,29.278709,POINT (119.081833 29.278709)
96139,七里扬帆景区,乾潭镇子胥路274号,杭州市,建德市,119.554001,29.615356,POINT (119.554001 29.615356)
96149,西湾坑神仙谷风景区,下徐线附近,杭州市,建德市,119.43335,29.445391,POINT (119.43335 29.445391)
96152,新叶村,大慈岩镇,杭州市,建德市,119.335617,29.329744,POINT (119.335617 29.329744)
96355,石柱武坑景区,小杜线,台州市,临海市,121.584457,28.804504,POINT (121.584457 28.804504)
96370,湖心岛,,台州市,临海市,121.17791,28.860079,POINT (121.17791 28.860079)
96596,良渚文化村,104国道西侧,杭州市,余杭区,120.023407,30.370644,POINT (120.023407 30.370644)
96605,水乡亭廊,良渚农场,杭州市,余杭区,120.058044,30.384012,POINT (120.058044 30.384012)
96608,阳光码头,良渚农场,杭州市,余杭区,120.05896,30.383793,POINT (120.05896 30.383793)
96610,月亮湾,良渚农场,杭州市,余杭区,120.061417,30.384239,POINT (120.061417 30.384239)
96612,旋转蜜蜂,良渚农场,杭州市,余杭区,120.062561,30.384834,POINT (120.062561 30.384834)
96613,中共西镇区委旧址,杭宁高速公路,杭州市,余杭区,120.122566,30.399441,POINT (120.122566 30.399441)
96615,弯月飞车,良渚农场,杭州市,余杭区,120.062141,30.385092,POINT (120.062141 30.385092)
96616,斗笠屋,良渚农场,杭州市,余杭区,120.062767,30.384722,POINT (120.062767 30.384722)
96617,充气城堡,良渚农场,杭州市,余杭区,120.059769,30.385292,POINT (120.059769 30.385292)
96618,太阳广场,良渚农场,杭州市,余杭区,120.059647,30.384581,POINT (120.059647 30.384581)
96619,树叶雨棚,良渚农场,杭州市,余杭区,120.062263,30.384691,POINT (120.062263 30.384691)
96621,蘑菇雨林,良渚农场,杭州市,余杭区,120.061958,30.384844,POINT (120.061958 30.384844)
96624,丰收广场,良渚农场,杭州市,余杭区,120.059952,30.383944,POINT (120.059952 30.383944)
96630,水乡植物区,良渚农场,杭州市,余杭区,120.058495,30.383617,POINT (120.058495 30.383617)
96632,杭州汤坑景区,鸬鸟镇太平,杭州市,余杭区,119.701096,30.42169,POINT (119.701096 30.42169)
96644,中普陀化城寺,余杭塘栖镇超山村,杭州市,余杭区,120.218155,30.442301,POINT (120.218155 30.442301)
96649,寿堤,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.055443,30.258883,POINT (120.055443 30.258883)
96650,青林庙,康庭和苑附近,杭州市,余杭区,120.223923,30.453747,POINT (120.223923 30.453747)
96651,四季花海,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.048904,30.265522,POINT (120.048904 30.265522)
96652,龙舟竞渡,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.050888,30.264177,POINT (120.050888 30.264177)
96654,清平山堂,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.052902,30.265808,POINT (120.052902 30.265808)
96656,古戏台,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.047676,30.266518,POINT (120.047676 30.266518)
96657,湿地农耕文化,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.047707,30.266411,POINT (120.047707 30.266411)
96658,驿栈,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.048508,30.267138,POINT (120.048508 30.267138)
96659,西溪农耕文化村,天目山路518号西溪国家湿地公园内,杭州市,余杭区,120.048073,30.274694,POINT (120.048073 30.274694)
96661,橡皮堰坝,径山镇双溪竹海路7号激情皮筏漂流内,杭州市,余杭区,119.832634,30.406273,POINT (119.832634 30.406273)
96662,苗秧堰,径山镇双溪竹海路7号余杭双溪漂流内,杭州市,余杭区,119.833595,30.409836,POINT (119.833595 30.409836)
96663,中堰,径山镇双溪竹海路7号余杭双溪漂流内,杭州市,余杭区,119.834061,30.408052,POINT (119.834061 30.408052)
96664,哺龙堰,径山镇双溪竹海路7号余杭双溪漂流内,杭州市,余杭区,119.833183,30.407948,POINT (119.833183 30.407948)
96665,翠虹亭,径山镇双溪竹海路2号双溪乐园内,杭州市,余杭区,119.849052,30.397837,POINT (119.849052 30.397837)
96666,竹海幽深,径山镇双溪竹海路7号余杭双溪漂流内,杭州市,余杭区,119.843468,30.399534,POINT (119.843468 30.399534)
96669,兴隆禅寺,乔莫东路附近,杭州市,余杭区,120.295639,30.348406,POINT (120.295639 30.348406)
96675,情人岛,塘栖镇邵家坝村琵琶湾生态园内,杭州市,余杭区,120.179199,30.489573,POINT (120.179199 30.489573)
96676,东来第一阁,临平镇景星观路临平公园,杭州市,余杭区,120.287437,30.419638,POINT (120.287437 30.419638)
96677,鹊桥,塘栖镇邵家坝村琵琶湾生态园内,杭州市,余杭区,120.180054,30.490204,POINT (120.180054 30.490204)
96679,荆源亭,天目山路518号西溪国家湿地公园洪园,杭州市,余杭区,120.04818,30.266665,POINT (120.04818 30.266665)
96680,五常蚕种场,天目山路518号西溪国家湿地公园洪园,杭州市,余杭区,120.048225,30.266642,POINT (120.048225 30.266642)
96689,塘栖公园,塘栖镇西小河路330号新奇书店,杭州市,余杭区,120.182655,30.475506,POINT (120.182655 30.475506)
96690,京杭古运河南端,新桥路136附近,杭州市,余杭区,119.934181,30.271517,POINT (119.934181 30.271517)
96691,江南慢村景区,,杭州市,余杭区,119.896919,30.236748,POINT (119.896919 30.236748)
96692,径山茶展示,羽泉路2-23,杭州市,余杭区,119.83239,30.401306,POINT (119.83239 30.401306)
96696,龙舟胜会,天目山路518号西溪国家湿地公园洪园,杭州市,余杭区,120.050919,30.264166,POINT (120.050919 30.264166)
96698,锦鲤观赏区,塘栖镇邵家坝村琵琶湾生态园内,杭州市,余杭区,120.178841,30.489153,POINT (120.178841 30.489153)
96849,八字桥,八字桥直街,绍兴市,越城区,120.59156,29.999727,POINT (120.59156 29.999727)
96926,隆兴桥,龙兴街附近,杭州市,余杭区,120.312149,30.423885,POINT (120.312149 30.423885)
96935,章太炎故居,仓前塘路59号,杭州市,余杭区,119.999329,30.289003,POINT (119.999329 30.289003)
96936,超山风景区北园,塘栖镇超山村,杭州市,余杭区,120.216972,30.444714,POINT (120.216972 30.444714)
96944,绿景园,径山镇绿景村,杭州市,余杭区,119.811371,30.307753,POINT (119.811371 30.307753)
96945,南山摩崖石刻,毛里线附近,杭州市,余杭区,119.953133,30.387028,POINT (119.953133 30.387028)
96949,小古城遗址,207省道,杭州市,余杭区,119.881599,30.381901,POINT (119.881599 30.381901)
96950,杨乃武墓,胜义路,杭州市,余杭区,119.89991,30.281797,POINT (119.89991 30.281797)
96954,超山观梅,塘栖镇,杭州市,余杭区,120.2174,30.442579,POINT (120.2174 30.442579)
96965,超山风景区东园,塘栖镇超山村,杭州市,余杭区,120.216171,30.433147,POINT (120.216171 30.433147)
96972,宝塔山风景旅游点,安乐路东端,杭州市,余杭区,119.947159,30.273241,POINT (119.947159 30.273241)
96974,径山古道,长径线附近,杭州市,余杭区,119.780266,30.38162,POINT (119.780266 30.38162)
96989,泰山庙,崇南线附近,杭州市,余杭区,120.200294,30.424732,POINT (120.200294 30.424732)
96996,北城墙遗址展示区,河池头附近,杭州市,余杭区,119.992401,30.399427,POINT (119.992401 30.399427)
96997,莫角山遗址,祥凤线,杭州市,余杭区,119.990364,30.393641,POINT (119.990364 30.393641)
97000,良渚古城遗址,祥凤线,杭州市,余杭区,119.990303,30.392736,POINT (119.990303 30.392736)
97001,恒德东方森林,瓶窑镇毛元岭山茅坞,杭州市,余杭区,119.942467,30.405582,POINT (119.942467 30.405582)
97010,化城禅寺旧址,双洞线附近,杭州市,余杭区,119.822464,30.401634,POINT (119.822464 30.401634)
97012,钱江农业生态观光园,科技大道附近,杭州市,余杭区,119.872459,30.263214,POINT (119.872459 30.263214)
97024,西溪大众休憩村,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.054443,30.252197,POINT (120.054443 30.252197)
97034,洪府,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.050003,30.266495,POINT (120.050003 30.266495)
97036,昆曲视听厅,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.050217,30.267744,POINT (120.050217 30.267744)
97037,钱塘望族,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.047707,30.265997,POINT (120.047707 30.265997)
97038,槿篱茅舍,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.051422,30.265829,POINT (120.051422 30.265829)
97039,五常人家,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.047119,30.263876,POINT (120.047119 30.263876)
97040,荆源访古,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.04673,30.266624,POINT (120.04673 30.266624)
97046,萝萌书屋,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.05098,30.266815,POINT (120.05098 30.266815)
97047,藏书楼,留下镇天目山路518西溪国家湿地公园内,杭州市,余杭区,120.051208,30.266554,POINT (120.051208 30.266554)
97053,白庙古亭,G25长深高速附近,杭州市,余杭区,120.043839,30.260515,POINT (120.043839 30.260515)
97056,大禹谷,余杭镇大禹谷,杭州市,余杭区,119.865311,30.305162,POINT (119.865311 30.305162)
97058,绿美农场,渚镇安溪村,杭州市,余杭区,120.016052,30.414194,POINT (120.016052 30.414194)
97059,凤凰山,,杭州市,余杭区,119.804169,30.309551,POINT (119.804169 30.309551)
97060,鸡龙山,,杭州市,余杭区,119.922523,30.412645,POINT (119.922523 30.412645)
97061,集福桥,访溪路附近西溪国家湿地公园,杭州市,余杭区,120.046371,30.264164,POINT (120.046371 30.264164)
97062,御田桥,天目山路518号西溪国家湿地公园,杭州市,余杭区,120.052086,30.264008,POINT (120.052086 30.264008)
97181,青石庙,宏昌路,杭州市,余杭区,120.24601,30.348709,POINT (120.24601 30.348709)
97183,径山风景区,径山镇,杭州市,余杭区,119.794884,30.415371,POINT (119.794884 30.415371)
97189,余杭共青团历史纪念馆,后汤线附近,杭州市,余杭区,119.719238,30.432367,POINT (119.719238 30.432367)
97190,回程步行道,径山镇双溪竹海路7号余杭双溪漂流内,杭州市,余杭区,119.845367,30.398979,POINT (119.845367 30.398979)
97194,丽水园,,杭州市,余杭区,120.085358,30.342434,POINT (120.085358 30.342434)
97195,中国大运河,广济路6附近,杭州市,余杭区,120.183502,30.477549,POINT (120.183502 30.477549)
97201,振兴园庙,羽泉路附近,杭州市,余杭区,119.829536,30.404545,POINT (119.829536 30.404545)
97203,小北庙,星光街附近,杭州市,余杭区,120.329903,30.443085,POINT (120.329903 30.443085)
97204,云中寺,,杭州市,余杭区,120.064018,30.452112,POINT (120.064018 30.452112)
97205,永宁禅寺,永宁路附近,杭州市,余杭区,120.305954,30.473471,POINT (120.305954 30.473471)
97206,前溪大庙,运溪路附近,杭州市,余杭区,120.294174,30.485458,POINT (120.294174 30.485458)
97673,钱塘江,,绍兴市,柯桥区,120.739067,30.232044,POINT (120.739067 30.232044)
97697,天王殿,,绍兴市,柯桥区,120.348389,30.083317,POINT (120.348389 30.083317)
97708,道古寺,星桥街道星光街,杭州市,余杭区,120.267845,30.413431,POINT (120.267845 30.413431)
98756,云龙庙,,舟山市,定海区,122.034752,30.175709,POINT (122.034752 30.175709)
100125,乐善亭,能仁寺内,温州市,乐清市,121.062447,28.33823,POINT (121.062447 28.33823)
100126,藏经阁,能仁寺内,温州市,乐清市,121.061569,28.337927,POINT (121.061569 28.337927)
100186,玉甑景区,白中线,温州市,乐清市,120.856674,28.127958,POINT (120.856674 28.127958)
100207,真神庙,,温州市,乐清市,120.817039,28.003529,POINT (120.817039 28.003529)
100392,诗词碑廊,洞头列岛望海楼风景区内,温州市,洞头区,121.130486,27.837729,POINT (121.130486 27.837729)
100606,梅花桩,,温州市,乐清市,121.098557,28.368778,POINT (121.098557 28.368778)
100610,白龙山景区,,温州市,乐清市,120.99733,28.2729,POINT (120.99733 28.2729)
108001,凤凰亭(仓河下),环城北路115号,杭州市,下城区,120.177971,30.274343,POINT (120.177971 30.274343)
108003,明宅,新华路227号,杭州市,下城区,120.17556,30.266008,POINT (120.17556 30.266008)
108008,吴宅,岳官巷4号,杭州市,下城区,120.175598,30.259207,POINT (120.175598 30.259207)
108009,坝子桥,环城北路,杭州市,下城区,120.177979,30.274342,POINT (120.177979 30.274342)
108010,宝善亭,体育场路114号附近,杭州市,下城区,120.178703,30.270323,POINT (120.178703 30.270323)
108011,杭州中国丝绸城创意园,新华路227号,杭州市,下城区,120.17556,30.266008,POINT (120.17556 30.266008)
108014,杭州中国丝绸城绸庄,新华路227号,杭州市,下城区,120.17556,30.266008,POINT (120.17556 30.266008)
